5979 [5, 8] 81.975 44 616960 24695
5980 [5, 8] 82.02 44 617004 24696
5981 [5, 8] 79.05499999999999 50 617054 24697
5982 [3, 8] 79.97500000000001 46 617100 24698
5983 [0, 8] 51.965 46 617146 24699
5984 [4, 8] 70.93 47 617193 24700
5985 [3, 8] 50.89 46 617239 24701
5986 [5, 8] 81.86999999999999 44 617316 24703
5987 [5, 8] 82.87499999999999 42 617358 24704
5988 [3, 8] 79.83 44 617402 24705
5989 [0, 8] 40.894999999999996 48 617450 24706
5990 [3, 8] 81.09000000000002 46 617496 24707
5991 [2, 8] 72.73500000000001 42 617583 24709
5992 [4, 8] 79.095 46 617629 24710
5993 [4, 8] 82.865 42 617671 24711
5994 [0, 7] 30.85 49 617720 24712
5995 [0, 6] 51.690000000000005 40 617760 24713
5996 [2, 8] 71.875 47 617861 24716
5997 [5, 8] 66.975 48 617909 24717
5998 [2, 8] 82.795 42 617951 24718
5999 [5, 8] 66.235 50 618001 24719
6000 [0, 8] 48.93500000000001 48 618049 24720
6001 [0, 8] 48.26 56 618105 24721
6002 [5, 8] 81.89999999999999 44 618149 24722
6003 [3, 8] 69.89500000000001 44 618193 24723
6004 [0, 8] 32.71000000000001 44 618237 24724
6005 [4, 8] 57.720000000000006 42 618279 24725
6006 [4, 8] 71.715 42 618321 24726
6007 [5, 8] 81.905 44 618365 24727
6008 [5, 8] 71.815 42 618414 24729
6009 [5, 8] 71.095 48 618462 24730
6010 [5, 8] 71.33500000000001 38 618500 24731
6011 [5, 8] 82.835 42 618542 24732
6012 [5, 8] 68.845 44 618586 24733
6013 [5, 8] 69.995 44 618630 24734
6014 [3, 8] 62.525000000000006 38 618680 24736
6015 [5, 8] 81.92999999999999 46 618726 24737
6016 [5, 8] 82.85 42 618768 24738
6017 [0, 8] 52.760000000000005 42 618810 24739
6018 [2, 8] 62.585 38 618848 24740
6019 [3, 8] 79.14 48 618896 24741
6020 [5, 8] 70.04500000000002 49 618963 24743
6021 [5, 8] 81.92 44 619007 24744
6022 [4, 8] 70.945 47 619054 24745
6023 [0, 7] 19.795 46 619100 24746
6024 [5, 8] 66.01500000000001 46 619146 24747
6025 [5, 8] 62.85500000000001 42 619224 24749
6026 [3, 8] 80.92 46 619270 24750
6027 [4, 8] 62.595000000000006 38 619308 24751
6028 [3, 8] 72.90500000000002 46 619354 24752
6029 [5, 8] 57.965 50 619404 24753
6030 [3, 8] 62.84000000000001 44 619478 24755
6031 [5, 8] 72.73 40 619518 24756
6032 [5, 8] 81.975 44 619592 24758
6033 [3, 8] 67.23500000000001 52 619644 24759
6034 [4, 8] 55.84 47 619691 24760
6035 [5, 8] 67.99000000000001 47 619738 24761
6036 [2, 8] 60.695 42 619780 24762
6037 [5, 8] 59.040000000000006 49 619829 24763
6038 [0, 8] 41.864999999999995 44 619873 24764
6039 [5, 8] 70.915 44 619917 24765
6040 [2, 8] 49.48 40 619957 24766
6041 [0, 5] 38.64 41 619998 24767
6042 [5, 8] 71.74000000000001 42 620079 24769
6043 [5, 8] 68.97 44 620123 24770
6044 [0, 8] 62.88000000000001 44 620167 24771
6045 [2, 8] 69.82 44 620211 24772
6046 [5, 8] 77.14 48 620259 24773
6047 [3, 8] 80.94999999999999 48 620307 24774
6048 [5, 8] 70.96000000000001 44 620394 24776
6049 [4, 8] 81.935 44 620438 24777
6050 [3, 8] 69.82000000000002 44 620482 24778
6051 [5, 8] 80.99 44 620526 24779
6052 [5, 8] 72.67500000000001 40 620571 24781
6053 [5, 8] 61.74000000000001 43 620815 24783
6054 [5, 8] 81.88499999999999 44 620859 24784
6055 [4, 8] 70.89500000000001 42 620901 24785
6056 [5, 8] 60.82000000000001 42 620943 24786
6057 [4, 8] 69.97000000000001 46 620989 24787
6058 [2, 8] 70.75 44 621033 24788
6059 [5, 8] 81.08999999999999 46 621079 24789
6060 [4, 8] 50.735 43 621163 24791
6061 [5, 8] 80.11 46 621209 24792
6062 [5, 8] 81.015 44 621253 24793
6063 [2, 8] 61.760000000000005 42 621336 24795
6064 [3, 8] 80.985 48 621384 24796
6065 [0, 8] 52.77500000000001 42 621426 24797
6066 [4, 8] 62.580000000000005 38 621471 24799
6067 [2, 8] 50.94499999999999 48 621561 24801
6068 [5, 8] 60.980000000000004 44 621605 24802
6069 [2, 8] 68.95500000000001 49 621654 24803
6070 [4, 8] 71.805 42 621696 24804
6071 [5, 8] 60.68 42 621738 24805
6072 [4, 8] 79.08 46 621784 24806
6073 [4, 8] 61.77500000000001 43 621827 24807
6074 [5, 8] 69.94 44 621871 24808
6075 [5, 8] 80.96 44 621915 24809
6076 [2, 8] 71.755 42 621965 24811
6077 [4, 8] 59.845 42 622007 24812
6078 [5, 8] 67.17500000000001 51 622058 24813
6079 [4, 8] 38.769999999999996 46 622104 24814
6080 [5, 8] 79.945 46 622150 24815
6081 [4, 8] 71.86000000000001 45 622195 24816
6082 [5, 8] 78.04499999999999 48 622243 24817
6083 [5, 8] 79.13 48 622291 24818
6084 [5, 8] 70.595 40 622331 24819
6085 [4, 8] 49.715 45 622376 24820
6086 [4, 8] 80.925 44 622420 24821
6087 [4, 8] 80.10000000000001 48 622468 24822
6088 [2, 8] 81.81 44 622512 24823
6089 [5, 8] 70.97000000000001 45 622594 24825
6090 [5, 8] 70.495 38 622632 24826
6091 [5, 8] 72.72500000000001 40 622676 24828
6092 [0, 8] 52.785000000000004 42 622718 24829
6093 [5, 8] 82.855 42 622760 24830
6094 [4, 8] 70.89500000000001 44 622804 24831
6095 [5, 8] 82.78999999999999 42 622856 24833
6096 [0, 8] 40.86 45 622901 24834
6097 [0, 7] 50.02 49 622955 24836
6098 [4, 8] 81.075 46 623001 24837
6099 [5, 8] 70.01500000000001 47 623048 24838
6100 [4, 8] 61.85500000000001 44 623132 24840
6101 [0, 7] 61.92000000000001 44 623181 24842
6102 [4, 8] 80.915 44 623225 24843
6103 [4, 8] 82.005 44 623269 24844
6104 [4, 8] 71.72000000000001 42 623354 24847
6105 [3, 8] 51.589999999999996 41 623456 24852
6106 [2, 8] 59.785 42 623498 24853
6107 [3, 8] 49.92000000000001 46 623586 24855
6108 [5, 8] 81.99999999999999 46 623632 24856
6109 [2, 8] 57.875 46 623678 24857
6110 [3, 8] 81.86 44 623722 24858
6111 [5, 8] 70.82 42 623780 24860
6112 [4, 8] 71.85 42 623832 24862
6113 [3, 8] 71.715 42 623874 24863
6114 [5, 8] 70.975 46 623920 24864
6115 [5, 8] 62.155 34 623954 24865
6116 [3, 8] 72.71000000000001 40 623994 24866
6117 [5, 8] 79.95 46 624040 24867
6118 [0, 6] 38.705 42 624129 24870
6119 [3, 8] 70.79 42 624211 24872
6120 [4, 8] 31.615000000000002 42 624253 24873
6121 [5, 8] 52.64 39 624292 24874
6122 [2, 8] 81.02 48 624340 24875
6123 [3, 8] 52.580000000000005 39 624379 24876
6124 [4, 8] 81.89 44 624423 24877
6125 [0, 8] 60.185 50 624514 24879
6126 [4, 8] 80.92999999999999 44 624558 24880
6127 [0, 7] 50.790000000000006 44 624602 24881
6128 [0, 7] 62.85000000000001 46 624648 24882
6129 [5, 8] 61.685 40 624723 24884
6130 [2, 8] 72.655 40 624763 24885
6131 [0, 7] 60.98000000000001 46 624809 24886
6132 [0, 6] 44.040000000000006 50 624859 24887
6133 [3, 8] 81.07000000000001 48 624907 24888
6134 [3, 8] 49.975000000000016 47 624954 24889
6135 [4, 8] 61.805000000000014 44 625037 24891
6136 [5, 8] 82.86999999999999 44 625081 24892
6137 [5, 8] 51.675000000000004 42 625123 24893
6138 [4, 8] 81.88 46 625169 24894
6139 [3, 8] 80.025 50 625219 24895
6140 [4, 8] 80.99499999999999 44 625263 24896
6141 [5, 8] 72.76000000000002 42 625378 24899
6142 [4, 8] 72.89000000000001 45 625423 24900
6143 [0, 8] 60.01000000000001 50 625513 24902
6144 [0, 8] 51.86000000000001 44 625557 24903
6145 [3, 8] 62.39 36 625593 24904
6146 [5, 8] 60.92500000000001 44 625637 24905
6147 [3, 8] 68.97500000000001 46 625683 24906
6148 [5, 8] 65.215 53 625736 24907
6149 [3, 8] 58.055 46 625782 24908
6150 [4, 8] 57.154999999999994 50 625832 24909
6151 [0, 7] 61.015 48 625880 24910
6152 [5, 8] 48.75999999999999 45 625964 24912
6153 [0, 8] 62.035000000000004 46 626010 24913
6154 [4, 8] 60.110000000000014 48 626058 24914
6155 [2, 8] 62.6 38 626096 24915
6156 [4, 8] 69.84 44 626140 24916
6157 [5, 8] 59.705 42 626182 24917
6158 [2, 8] 72.625 40 626222 24918
6159 [5, 8] 80.895 44 626272 24920
6160 [4, 8] 26.345000000000006 88 626360 24921
6161 [5, 8] 70.78 42 626402 24922
6162 [3, 8] 71.9 45 626447 24923
6163 [0, 8] 62.845000000000006 44 626491 24924
6164 [3, 8] 81.865 44 626535 24925
6165 [3, 8] 60.665000000000006 42 626577 24926
6166 [3, 8] 81.98 44 626621 24927
6167 [5, 8] 71.965 44 626665 24928
6168 [2, 8] 70.905 46 626711 24929
6169 [5, 8] 79.99499999999999 46 626757 24930
6170 [4, 8] 61.650000000000006 40 626797 24931
6171 [3, 8] 69.11000000000001 49 626846 24932
6172 [4, 8] 81.02499999999999 46 626892 24933
6173 [0, 7] 51.070000000000014 49 626941 24934
6174 [4, 8] 71.86000000000001 45 627029 24937
6175 [2, 8] 50.76499999999999 45 627074 24938
6176 [2, 8] 80.89 44 627118 24939
6177 [5, 8] 82.87499999999999 42 627211 24942
6178 [2, 8] 72.58500000000001 40 627251 24943
6179 [5, 8] 70.73500000000001 42 627293 24944
6180 [4, 8] 81.895 44 627337 24945
6181 [5, 8] 60.92000000000001 45 627385 24947
6182 [4, 8] 62.285000000000004 34 627419 24948
6183 [2, 8] 69.175 52 627505 24950
6184 [0, 6] 60.80500000000001 42 627547 24951
6185 [2, 8] 77.1 50 627597 24952
6186 [5, 8] 61.07500000000001 48 627645 24953
6187 [4, 8] 69.33499999999998 54 627707 24955
6188 [5, 8] 60.84 42 627749 24956
6189 [0, 8] 29.98 50 627799 24957
6190 [3, 8] 72.895 44 627843 24958
6191 [4, 8] 71.89000000000001 42 627893 24960
6192 [3, 8] 69.85000000000002 44 627937 24961
6193 [2, 8] 78.14999999999999 52 627989 24962
6194 [4, 8] 67.10000000000001 49 628038 24963
6195 [5, 8] 61.01500000000001 49 628087 24964
6196 [5, 8] 51.63 40 628127 24965
6197 [4, 8] 80.93499999999999 44 628171 24966
6198 [3, 8] 81.965 44 628215 24967
6199 [5, 8] 82.8 42 628257 24968
6200 [5, 8] 62.010000000000005 44 628301 24969
6201 [4, 8] 70.02000000000001 46 628354 24971
6202 [4, 8] 42.065000000000005 53 628407 24972
6203 [5, 8] 72.82500000000002 43 628529 24975
6204 [5, 8] 72.72 40 628569 24976
6205 [5, 8] 81.02 44 628613 24977
6206 [5, 8] 72.73 40 628653 24978
6207 [3, 8] 80.925 44 628697 24979
6208 [0, 8] 29.005 51 628748 24980
6209 [5, 8] 81.93499999999999 44 628792 24981
6210 [5, 8] 49.89 46 628838 24982
6211 [0, 8] 55.285000000000004 52 628890 24983
6212 [4, 8] 79.085 48 628938 24984
6213 [4, 8] 72.71000000000001 40 628978 24985
6214 [5, 8] 78.14 48 629026 24986
6215 [5, 8] 81.925 44 629107 24988
6216 [4, 8] 60.83500000000001 42 629149 24989
6217 [4, 8] 79.92 46 629195 24990
6218 [4, 8] 67.165 50 629245 24991
6219 [5, 8] 60.57 40 629348 24994
6220 [5, 8] 80.93999999999998 44 629392 24995
6221 [0, 7] 42.61000000000001 42 629466 24997
6222 [4, 8] 62.64000000000001 41 629507 24998
6223 [4, 8] 72.75500000000001 42 629549 24999
6224 [2, 8] 82.75 42 629627 25001
6225 [3, 8] 66.08000000000004 50 629677 25002
6226 [4, 8] 70.87 44 629721 25003
6227 [3, 8] 36.85 49 629770 25004
6228 [4, 8] 69.88000000000002 46 629816 25005
6229 [4, 8] 70.06 50 629866 25006
6230 [3, 8] 71.86000000000001 44 629910 25007
6231 [3, 8] 80.04 48 629958 25008
6232 [5, 8] 80.96999999999998 46 630004 25009
6233 [5, 8] 70.01500000000001 47 630051 25010
6234 [5, 8] 68.30499999999999 52 630137 25012
6235 [5, 8] 72.76 40 630177 25013
6236 [4, 8] 82.83999999999999 42 630219 25014
6237 [5, 8] 68.04500000000002 47 630266 25015
6238 [3, 8] 61.725000000000016 45 630311 25016
6239 [5, 8] 82.84499999999998 42 630353 25017
6240 [3, 8] 79.075 47 630400 25018
6241 [4, 8] 80.02499999999999 47 630447 25019
6242 [4, 8] 79.02499999999999 46 630493 25020
6243 [4, 8] 81.875 44 630537 25021
6244 [5, 8] 70.805 42 630579 25022
6245 [5, 8] 79.045 48 630627 25023
6246 [2, 8] 72.535 40 630667 25024
6247 [5, 8] 81.91 44 630711 25025
6248 [5, 8] 81.85499999999999 44 630793 25027
6249 [2, 8] 81.91499999999999 44 630837 25028
6250 [0, 7] 42.73500000000001 42 630894 25030
6251 [4, 8] 82.845 42 630936 25031
6252 [2, 8] 70.745 42 630978 25032
6253 [2, 8] 60.65 40 631018 25033
6254 [2, 8] 70.075 48 631066 25034
6255 [0, 8] 62.865 44 631110 25035
6256 [4, 8] 72.04000000000002 45 631155 25036
6257 [0, 8] 48.955 48 631203 25037
6258 [5, 8] 82.84499999999998 42 631245 25038
6259 [4, 8] 57.015 49 631294 25039
6260 [4, 8] 71.86000000000001 44 631338 25040
6261 [4, 8] 68.06000000000002 50 631388 25041
6262 [0, 8] 52.775000000000006 44 631476 25043
6263 [5, 8] 55.14000000000001 50 631567 25045
6264 [5, 8] 80.94 44 631611 25046
6265 [4, 8] 71.9 45 631656 25047
6266 [5, 8] 71.85000000000001 42 631698 25048
6267 [4, 8] 51.14 34 631773 25051
6268 [4, 8] 82.01 44 631817 25052
6269 [0, 6] 52.52 38 631855 25053
6270 [5, 8] 69.85 44 631912 25055
6271 [5, 8] 62.70000000000001 41 631956 25057
6272 [5, 8] 72.84 42 631998 25058
6273 [5, 8] 72.84 43 632041 25059
6274 [4, 8] 80.91499999999999 44 632085 25060
6275 [5, 8] 66.05000000000001 48 632133 25061
6276 [0, 7] 46.740000000000016 52 632185 25062
6277 [4, 8] 77.89 46 632231 25063
6278 [5, 8] 60.785000000000004 43 632274 25064
6279 [2, 8] 59.915 47 632321 25065
6280 [5, 8] 60.495000000000005 38 632359 25066
6281 [2, 8] 60.92000000000001 46 632405 25067
6282 [5, 8] 71.805 42 632447 25068
6283 [5, 8] 80.95499999999998 46 632493 25069
6284 [2, 8] 66.11500000000001 50 632588 25072
6285 [4, 8] 79.98 46 632634 25073
6286 [2, 8] 82.815 42 632676 25074
6287 [5, 8] 81.94999999999999 44 632720 25075
6288 [0, 8] 37.925000000000004 49 632769 25076
6289 [4, 8] 59.415 41 632820 25078
6290 [2, 8] 71.0 47 632867 25079
6291 [2, 8] 80.93 44 632948 25081
6292 [4, 8] 80.93499999999999 46 632994 25082
6293 [0, 6] 61.89000000000001 44 633038 25083
6294 [5, 8] 68.93 48 633086 25084
6295 [3, 8] 81.91 44 633130 25085
6296 [5, 8] 71.87 45 633226 25088
6297 [4, 8] 49.865 42 633268 25089
6298 [0, 7] 59.09500000000001 50 633318 25090
6299 [5, 8] 71.935 42 633360 25091
6300 [5, 8] 82.835 42 633402 25092
6301 [4, 8] 60.755 42 633444 25093
6302 [5, 8] 69.995 47 633491 25094
6303 [5, 8] 71.75 42 633533 25095
6304 [4, 8] 80.005 46 633579 25096
6305 [5, 8] 80.945 44 633623 25097
6306 [4, 8] 71.75500000000001 42 633665 25098
6307 [5, 8] 62.625 38 633703 25099
6308 [3, 8] 71.72500000000001 42 633745 25100
6309 [5, 8] 66.98500000000001 47 633792 25101
6310 [5, 8] 72.76500000000001 40 633832 25102
6311 [3, 8] 69.935 44 633876 25103
6312 [3, 8] 81.89 44 633931 25105
6313 [5, 8] 81.94 44 633975 25106
6314 [4, 8] 78.92 48 634023 25107
6315 [0, 7] 50.885000000000005 44 634110 25110
6316 [5, 8] 82.02999999999999 44 634154 25111
6317 [5, 8] 70.79 42 634196 25112
6318 [0, 8] 39.995 47 634243 25113
6319 [4, 8] 69.935 48 634291 25114
6320 [3, 8] 81.915 44 634335 25115
6321 [5, 8] 81.93999999999998 44 634379 25116
6322 [4, 8] 72.71000000000001 40 634425 25118
6323 [5, 8] 70.99000000000001 44 634469 25119
6324 [2, 8] 49.98500000000001 48 634561 25121
6325 [3, 8] 79.985 46 634614 25123
6326 [5, 8] 80.89999999999999 44 634658 25124
6327 [4, 8] 71.75 42 634700 25125
6328 [5, 8] 71.79 42 634742 25126
6329 [0, 8] 61.100000000000016 48 634790 25127
6330 [3, 8] 71.92000000000002 47 634837 25128
6331 [5, 8] 69.625 42 634879 25129
6332 [5, 8] 81.945 46 634925 25130
6333 [5, 8] 62.98000000000001 47 634972 25131
6334 [0, 7] 50.81 44 635019 25133
6335 [0, 8] 59.080000000000005 50 635122 25136
6336 [0, 5] 31.509999999999994 41 635163 25137
6337 [5, 8] 80.95 44 635207 25138
6338 [4, 8] 82.78999999999999 42 635249 25139
6339 [5, 8] 71.01000000000002 47 635296 25140
6340 [4, 8] 49.925000000000004 51 635347 25141
6341 [4, 8] 80.135 48 635395 25142
6342 [5, 8] 81.725 42 635437 25143
6343 [5, 8] 78.93499999999999 47 635484 25144
6344 [2, 8] 78.155 50 635534 25145
6345 [5, 8] 79.035 48 635582 25146
6346 [5, 8] 68.94000000000001 44 635635 25148
6347 [3, 8] 81.06500000000001 46 635681 25149
6348 [5, 8] 52.75 42 635723 25150
6349 [4, 8] 61.650000000000006 40 635763 25151
6350 [0, 7] 41.629999999999995 40 635817 25153
6351 [5, 8] 71.78 42 635941 25156
6352 [0, 8] 46.210000000000015 54 635995 25157
6353 [3, 8] 81.85 44 636039 25158
6354 [4, 8] 50.650000000000006 41 636118 25161
6355 [5, 8] 80.095 46 636164 25162
6356 [5, 8] 71.95000000000002 45 636209 25163
6357 [5, 8] 72.78500000000001 42 636287 25165
6358 [0, 8] 42.02000000000001 49 636336 25166
6359 [2, 8] 50.39 38 636374 25167
6360 [5, 8] 71.84 44 636418 25168
6361 [5, 8] 69.83000000000001 44 636462 25169
6362 [5, 8] 81.93999999999998 44 636506 25170
6363 [0, 5] 50.53500000000001 42 636548 25171
6364 [3, 8] 81.935 46 636594 25172
6365 [3, 8] 64.94 48 636680 25174
6366 [4, 8] 72.76000000000002 42 636722 25175
6367 [4, 8] 69.88000000000002 46 636768 25176
6368 [4, 8] 79.11 50 636840 25178
6369 [4, 8] 79.96 46 636886 25179
6370 [3, 8] 62.575 38 636924 25180
6371 [3, 8] 82.78500000000001 44 636968 25181
6372 [2, 8] 50.71 42 637010 25182
6373 [5, 8] 81.91499999999999 44 637054 25183
6374 [4, 8] 61.94 46 637100 25184
6375 [5, 8] 71.62 40 637140 25185
6376 [4, 8] 80.07 46 637186 25186
6377 [5, 8] 54.175000000000004 55 637248 25188
6378 [5, 8] 71.87 45 637293 25189
6379 [5, 8] 80.735 42 637335 25190
6380 [2, 8] 82.815 42 637377 25191
6381 [4, 8] 68.905 46 637423 25192
6382 [5, 8] 70.875 44 637467 25193
6383 [2, 8] 78.89 46 637513 25194
6384 [5, 8] 68.055 46 637562 25196
6385 [5, 8] 67.015 48 637610 25197
6386 [0, 7] 38.91499999999999 47 637657 25198
6387 [5, 8] 45.0 50 637707 25199
6388 [5, 8] 82.885 42 637749 25200
6389 [5, 8] 79.97999999999999 46 637795 25201
6390 [0, 6] 60.775000000000006 43 637838 25202
6391 [3, 8] 71.10000000000001 46 637923 25204
6392 [5, 8] 71.84 42 638004 25206
6393 [4, 8] 71.84500000000001 42 638046 25207
6394 [5, 8] 72.785 40 638086 25208
6395 [0, 8] 50.07500000000001 48 638134 25209
6396 [5, 8] 72.70500000000001 40 638174 25210
6397 [0, 7] 38.85000000000001 49 638237 25212
6398 [5, 8] 66.25500000000001 51 638288 25213
6399 [5, 8] 82.87499999999999 42 638330 25214
6400 [3, 8] 59.825 42 638372 25215
6401 [5, 8] 82.865 42 638414 25216
6402 [5, 8] 82.865 42 638495 25219
6403 [5, 8] 71.89500000000001 45 638547 25221
6404 [0, 8] 42.12 50 638602 25223
6405 [0, 7] 52.90500000000001 47 638649 25224
6406 [5, 8] 80.895 44 638732 25226
6407 [0, 6] 62.660000000000004 42 638774 25227
6408 [4, 8] 81.92999999999999 44 638818 25228
6409 [4, 8] 77.84499999999998 46 638864 25229
6410 [4, 8] 72.76 40 638904 25230
6411 [0, 6] 40.67999999999999 42 638946 25231
6412 [0, 8] 51.77000000000001 45 638991 25232
6413 [4, 8] 62.78500000000001 43 639054 25234
6414 [0, 8] 50.045 48 639102 25235
6415 [4, 8] 82.02999999999999 44 639146 25236
6416 [5, 8] 82.865 42 639188 25237
6417 [4, 8] 72.02000000000001 45 639233 25238
6418 [4, 8] 80.895 44 639277 25239
6419 [2, 8] 82.78999999999999 42 639319 25240
6420 [2, 8] 76.155 52 639371 25241
6421 [2, 8] 68.185 52 639423 25242
6422 [4, 8] 60.645 40 639463 25243
6423 [4, 8] 60.09000000000002 51 639514 25244
6424 [5, 8] 67.01 49 639563 25245
6425 [5, 8] 80.125 46 639650 25247
6426 [3, 8] 70.88000000000001 42 639728 25249
6427 [3, 8] 59.89000000000001 47 639775 25250
6428 [3, 8] 60.03000000000001 48 639840 25253
6429 [5, 8] 72.79500000000002 42 639891 25255
6430 [2, 8] 70.995 46 639937 25256
6431 [4, 8] 72.69000000000001 40 639977 25257
6432 [5, 8] 81.93499999999999 46 640023 25258
6433 [4, 8] 82.89999999999999 44 640067 25259
6434 [3, 8] 62.52 38 640105 25260
6435 [4, 8] 79.07499999999999 48 640153 25261
6436 [5, 8] 72.875 43 640196 25262
6437 [5, 8] 82.835 42 640238 25263
6438 [5, 8] 81.91499999999999 46 640284 25264
6439 [0, 7] 62.90000000000001 46 640347 25267
6440 [0, 7] 51.81000000000002 44 640391 25268
6441 [2, 8] 70.01000000000002 51 640476 25270
6442 [3, 8] 70.71000000000001 42 640518 25271
6443 [5, 8] 81.71999999999998 42 640560 25272
6444 [4, 8] 72.73500000000001 40 640600 25273
6445 [4, 8] 80.08999999999999 46 640646 25274
6446 [5, 8] 69.13500000000002 51 640697 25275
6447 [4, 8] 70.98000000000002 44 640786 25277
6448 [5, 8] 81.86999999999999 44 640830 25278
6449 [5, 8] 82.77499999999999 42 640879 25280
6450 [5, 8] 60.605000000000004 40 640919 25281
6451 [3, 8] 53.945 50 640969 25282
6452 [3, 8] 59.69500000000001 43 641012 25283
6453 [3, 8] 71.0 46 641058 25284
6454 [0, 5] 18.52 40 641098 25285
6455 [5, 8] 60.894999999999996 43 641141 25286
6456 [5, 8] 70.98500000000001 51 641192 25287
6457 [5, 8] 80.88499999999999 44 641274 25289
6458 [0, 7] 61.98000000000001 46 641320 25290
6459 [3, 8] 70.79 44 641364 25291
6460 [2, 8] 80.02999999999999 50 641414 25292
6461 [5, 8] 70.82500000000002 43 641457 25293
6462 [0, 8] 38.08500000000001 51 641508 25294
6463 [4, 8] 71.055 47 641555 25295
6464 [5, 8] 68.86 44 641599 25296
6465 [3, 8] 69.97500000000001 46 641645 25297
6466 [5, 8] 81.08499999999998 46 641691 25298
6467 [4, 8] 42.67 41 641732 25299
6468 [4, 8] 62.605000000000004 38 641770 25300
6469 [5, 8] 61.735 40 641810 25301
6470 [5, 8] 80.99999999999999 46 641856 25302
6471 [2, 8] 72.01000000000002 46 641902 25303
6472 [5, 8] 61.745 40 641942 25304
6473 [5, 8] 61.775000000000006 43 641985 25305
6474 [2, 8] 81.865 44 642029 25306
6475 [5, 8] 72.76 40 642270 25308
6476 [5, 8] 72.72 40 642310 25309
6477 [2, 8] 81.965 46 642395 25311
6478 [4, 8] 81.92999999999999 44 642439 25312
6479 [3, 8] 81.91000000000001 44 642483 25313
6480 [4, 8] 82.81499999999998 44 642527 25314
6481 [3, 8] 69.96500000000002 46 642573 25315
6482 [5, 8] 80.92 44 642655 25317
6483 [0, 5] 39.575 40 642695 25318
6484 [5, 8] 77.10000000000001 48 642743 25319
6485 [4, 8] 81.83 44 642787 25320
6486 [5, 8] 70.91000000000001 47 642834 25321
6487 [3, 8] 81.99499999999999 46 642894 25323
6488 [0, 6] 52.52 38 642932 25324
6489 [3, 8] 81.0 44 642976 25325
6490 [3, 8] 71.775 42 643018 25326
6491 [5, 8] 70.04 46 643064 25327
6492 [5, 8] 70.08500000000001 47 643111 25328
6493 [5, 8] 82.855 42 643153 25329
6494 [4, 8] 81.855 44 643197 25330
6495 [0, 8] 62.88000000000001 44 643241 25331
6496 [0, 4] 41.33 36 643277 25332
6497 [0, 8] 50.86 46 643323 25333
6498 [2, 8] 51.74 42 643404 25335
6499 [0, 6] 62.78000000000001 44 643448 25336
6500 [3, 8] 71.87500000000001 45 643493 25337
6501 [5, 8] 80.90999999999998 44 643537 25338
6502 [2, 8] 79.94999999999999 46 643583 25339
6503 [0, 6] 50.63 40 643634 25341
6504 [4, 8] 72.71000000000001 40 643674 25342
6505 [4, 8] 70.97500000000001 45 643719 25343
6506 [4, 8] 81.885 44 643763 25344
6507 [4, 8] 81.87999999999998 44 643807 25345
6508 [0, 8] 42.790000000000006 43 643850 25346
6509 [3, 8] 71.78 42 643892 25347
6510 [0, 4] 35.504999999999995 42 643934 25348
6511 [5, 8] 82.885 42 643976 25349
6512 [4, 8] 80.99499999999999 44 644020 25350
6513 [5, 8] 72.66 40 644060 25351
6514 [5, 8] 69.84 44 644143 25353
6515 [4, 8] 70.47500000000001 38 644189 25355
6516 [4, 8] 70.785 42 644231 25356
6517 [5, 8] 82.86 42 644279 25358
6518 [5, 8] 69.9 44 644358 25360
6519 [4, 8] 71.92 44 644402 25361
6520 [5, 8] 72.64500000000001 40 644442 25362
6521 [3, 8] 69.84 44 644486 25363
6522 [5, 8] 82.87499999999999 42 644528 25364
6523 [3, 8] 80.03500000000001 46 644574 25365
6524 [5, 8] 60.78000000000001 42 644616 25366
6525 [5, 8] 58.895 45 644690 25368
6526 [3, 8] 81.875 44 644734 25369
6527 [5, 8] 81.47499999999998 40 644813 25371
6528 [4, 8] 80.04999999999998 48 644909 25374
6529 [3, 8] 69.805 44 644953 25375
6530 [4, 8] 59.92500000000001 45 644998 25376
6531 [3, 8] 68.89000000000001 44 645042 25377
6532 [0, 7] 59.855000000000004 46 645088 25378
6533 [3, 8] 58.930000000000014 46 645134 25379
6534 [5, 8] 80.90999999999998 46 645180 25380
6535 [5, 8] 81.075 46 645269 25383
6536 [5, 8] 78.985 46 645328 25385
6537 [0, 8] 41.760000000000005 44 645372 25386
6538 [5, 8] 68.935 46 645423 25388
6539 [2, 8] 70.885 46 645469 25389
6540 [0, 6] 42.49 38 645507 25390
6541 [2, 8] 59.675 42 645552 25392
6542 [5, 8] 70.795 42 645594 25393
6543 [5, 8] 70.76 42 645636 25394
6544 [3, 8] 57.945000000000014 48 645687 25396
6545 [5, 8] 70.89500000000001 44 645738 25398
6546 [4, 8] 71.77000000000001 42 645780 25399
6547 [5, 8] 72.755 40 645820 25400
6548 [4, 8] 62.595 38 645858 25401
6549 [5, 8] 58.925 45 645903 25402
6550 [3, 8] 60.675000000000004 42 645959 25404
6551 [5, 8] 49.425000000000004 43 646002 25405
6552 [4, 8] 69.055 46 646048 25406
6553 [5, 8] 62.730000000000004 41 646089 25407
6554 [5, 8] 51.785 44 646133 25408
6555 [5, 8] 59.57000000000001 42 646175 25409
6556 [5, 8] 60.80500000000001 43 646218 25410
6557 [5, 8] 70.02000000000001 49 646267 25411
6558 [4, 8] 69.86000000000001 44 646403 25415
6559 [5, 8] 68.85000000000001 44 646447 25416
6560 [5, 8] 69.01 49 646539 25418
